codBPIN;nomProy
2018011000706;MEJORAMIENTO Y RENOVACIÓN DE LA INFRAESTRUCTURA TECNOLÓGICA PARA LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL   NACIONAL
2018011000745;FORTALECIMIENTO DEL CENTRO DE ESTUDIOS EN DEMOCRACIA Y ASUNTOS ELECTORALES - CEDAE -  NACIONAL
2018011000823;FORTALECIMIENTO DEL SISTEMA DE INFORMACIÓN DE REGISTRO CIVIL  NACIONAL
2020011000109;IMPLEMENTACION DEL SISTEMA DE GESTION DOCUMENTAL CONSEJO NACIONAL ELECTORAL  BOGOTA
2020011000108;FORTALECIMIENTO DEL SISTEMA DE SERVICIO AL COLOMBIANO DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL NACIONAL
;CONTRIBUCIÓN NACIONAL DE VALORIZACIÓN
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;IMPUESTOS
;CONCILIACIONES
;SENTENCIAS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;CESANTÍAS
;SENTENCIAS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
2020011000111;DISENO E IMPLEMENTACION DEL MODELO DE ARQUITECTURA EMPRESARIAL PARA EL CONSEJO NACIONAL ELECTORAL  BOGOTA
2018011000846;IMPLEMENTACIÓN SISTEMA DE GESTIÓN DOCUMENTAL REGISTRADURÍA   NACIONAL
2018011000622;FORTALECIMIENTO DE LA PLATAFORMA TECNOLÓGICA QUE SOPORTA EL SISTEMA DE IDENTIFICACIÓN Y REGISTRO CIVIL PMT II.  NACIONAL
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;TASAS Y DERECHOS ADMINISTRATIVOS
;IMPUESTOS
;CESANTÍAS
;CONCILIACIONES
;SENTENCIAS
;FINANCIACIÓN DE PARTIDOS Y CAMPAÑAS ELECTORALES (LEY 130 DE 94, ART. 3 ACTO LEGISLATIVO 001 DE 03)
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;CUOTAS PARTES PENSIONALES (DE PENSIONES)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;MULTAS, SANCIONES E INTERESES DE MORA
;TASAS Y DERECHOS ADMINISTRATIVOS
;IMPUESTOS
;CESANTÍAS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;SALARIO
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;SALARIO
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;ASOCIACIÓN IBEROAMERICANA DE TRIBUNALES DE JUSTICIA FISCAL Y ADMINISTRATIVA Y LA ASOCIACIÓN INTERNACIÓNAL DE ALTAS JURISDICCIONES ADMINISTRATIVAS. LEY 1331 DE 2009
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;CESANTÍAS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;TASAS Y DERECHOS ADMINISTRATIVOS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
2020011000209;TRANSFORMACION DIGITAL DE LA RAMA JUDICIAL  NACIONAL
2020011000209;TRANSFORMACION DIGITAL DE LA RAMA JUDICIAL  NACIONAL
2020011000209;TRANSFORMACION DIGITAL DE LA RAMA JUDICIAL  NACIONAL
2020011000209;TRANSFORMACION DIGITAL DE LA RAMA JUDICIAL  NACIONAL
2018011000661;FORMACIÓN Y CAPACITACIÓN EN COMPETENCIAS JUDICIALES Y ORGANIZACIONALES A LOS FUNCIONARIOS, EMPLEADOS, PERSONAL ADMINISTRATIVO DE LA RAMA JUDICIAL, JUECES DE PAZ Y AUTORIDADES INDÍGENAS A NIVEL   NACIONAL
2018011000617;IMPLEMENTACIÓN MANTENIMIENTO, EVALUACIÓN Y MEJORA DE LOS SISTEMAS DE GESTIÓN INTEGRADOS DE LA RAMA JUDICIAL A NIVEL   NACIONAL
2018011000758;FORTALECIMIENTO DE LA PLATAFORMA PARA LA GESTIÓN TECNOLÓGICA  NACIONAL
2018011000758;FORTALECIMIENTO DE LA PLATAFORMA PARA LA GESTIÓN TECNOLÓGICA  NACIONAL
2018011000758;FORTALECIMIENTO DE LA PLATAFORMA PARA LA GESTIÓN TECNOLÓGICA  NACIONAL
2018011000749;ADQUISICIÓN ADECUACIÓN Y DOTACIÓN DE INMUEBLES Y/O LOTES DE TERRENO PARA LA INFRAESTRUCTURA PROPIA DEL SECTOR A NIVEL   NACIONAL
2018011000749;ADQUISICIÓN ADECUACIÓN Y DOTACIÓN DE INMUEBLES Y/O LOTES DE TERRENO PARA LA INFRAESTRUCTURA PROPIA DEL SECTOR A NIVEL   NACIONAL
2018011000707;FORTALECIMIENTO DE LOS ESQUEMAS DE APOYO DE LA RAMA JUDICIAL A NIVEL  NACIONAL
2018011000852;MEJORAMIENTO Y MANTENIMIENTO DE LA INFRAESTRUCTURA FÍSICA DE LA RAMA JUDICIAL A NIVEL  NACIONAL
2018011000844;IMPLEMENTACIÓN  DE ESTRATEGIAS PARA FORTALECER LA GESTIÓN DE LOS DESPACHOS JUDICIALES EN LA RAMA JUDICIAL A NIVEL   NACIONAL 
2018011000883;MEJORAMIENTO DE LOS PROCESOS DE ADMINISTRACIÓN DE CARRERA JUDICIAL A NIVEL  NACIONAL
2018011000857;CONSTRUCCIÓN ADECUACIÓN Y DOTACIÓN  DE LA INFRAESTRUCTURA FÍSICA ASOCIADA A LA IMPLEMENTACIÓN DEL SISTEMA ORAL A NIVEL  NACIONAL
2018011000841;CONSTRUCCIÓN Y DOTACIÓN DE INFRAESTRUCTURA FÍSICA ASOCIADA A LA PRESTACIÓN DEL SERVICIO DE JUSTICIA A NIVEL  NACIONAL
2018011000841;CONSTRUCCIÓN Y DOTACIÓN DE INFRAESTRUCTURA FÍSICA ASOCIADA A LA PRESTACIÓN DEL SERVICIO DE JUSTICIA A NIVEL  NACIONAL
2018011000699;FORTALECIMIENTO DE LOS MECANISMOS PARA EL ACCESO A LA INFORMACIÓN DE LA RAMA JUDICIAL A NIVEL  NACIONAL
2018011000699;FORTALECIMIENTO DE LOS MECANISMOS PARA EL ACCESO A LA INFORMACIÓN DE LA RAMA JUDICIAL A NIVEL  NACIONAL
2018011000698;FORTALECIMIENTO DE LA UNIDAD DE REGISTRO NACIONAL DE ABOGADOS Y AUXILIARES DE LA JUSTICIA, SISTEMAS DE CONTROL E INFORMACIÓN  NACIONAL
2018011000724;CONSTRUCCIÓN Y DOTACIÓN DEL PALACIO DE JUSTICIA DE   MEDELLÍN
2018011000724;CONSTRUCCIÓN Y DOTACIÓN DEL PALACIO DE JUSTICIA DE   MEDELLÍN
2018011000749;ADQUISICIÓN ADECUACIÓN Y DOTACIÓN DE INMUEBLES Y/O LOTES DE TERRENO PARA LA INFRAESTRUCTURA PROPIA DEL SECTOR A NIVEL   NACIONAL
2018011000768;ELABORACIÓN DE ESTUDIOS ESPECIALES Y ANÁLISIS ESTADÍSTICO PARA LA MODERNIZACIÓN DE LA RAMA JUDICIAL A NIVEL   NACIONAL
2018011000812;IMPLEMENTACIÓN DIGITAL Y LITIGIO EN LÍNEA A NIVEL NACIONAL  NACIONAL
2018011000812;IMPLEMENTACIÓN DIGITAL Y LITIGIO EN LÍNEA A NIVEL NACIONAL  NACIONAL
2018011000812;IMPLEMENTACIÓN DIGITAL Y LITIGIO EN LÍNEA A NIVEL NACIONAL  NACIONAL
2018011000812;IMPLEMENTACIÓN DIGITAL Y LITIGIO EN LÍNEA A NIVEL NACIONAL  NACIONAL
2018011000812;IMPLEMENTACIÓN DIGITAL Y LITIGIO EN LÍNEA A NIVEL NACIONAL  NACIONAL
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;IMPUESTOS
;CONCILIACIONES
;FONDO PARA LA MODERNIZACIÓN, DESCONGESTIÓN Y BIENESTAR DE LA ADMINISTRACIÓN DE JUSTICIA
;FONDO DE PROTECCIÓN DE JUSTICIA. DECRETO 1890 DE 1999 Y DECRETO 200 DE 2003
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;SALARIO
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;IMPUESTOS
;CESANTÍAS
;CESANTÍAS
;PRÉSTAMOS DIRECTOS LEY 106 DE 1933
;SENTENCIAS
;SERVICIOS MÉDICOS, EDUCATIVOS, RECREATIVOS, Y CULTURALES PARA FUNCIONARIOS DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA (ART. 90 Y 91 LEY 106 DE 1993) (NO DE PENSIONES)
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;SENTENCIAS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
2021011000202;TRANSFORMACION DIGITAL DE LA CGR - PRESTAMO BID NACIONAL
2021011000202;TRANSFORMACION DIGITAL DE LA CGR - PRESTAMO BID NACIONAL
2017011000373;MEJORAMIENTO DE LA PLATAFORMA TECNOLÓGICA DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA A NIVEL  NACIONAL
2018011000787;FORTALECIMIENTO DE LA CAPACIDAD TÉCNICA Y OPERATIVA DE LA CGR PARA DESARROLLAR EL SEGUIMIENTO Y EVALUACIÓN DE LAS  POLÍTICAS PÚBLICAS DIRIGIDAS A LA POBLACIÓN VÍCTIMA Y LAS RELACIONADAS CON POSCONFLICTO.  NACIONAL
2018011000780;IMPLEMENTACIÓN DEL MODELO DE SEGURIDAD DE PERSONAS, BIENES E INFORMACIÓN DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA  NACIONAL
2018011000782;"ACTUALIZACIÓN DE LA INFRAESTRUCTURA FÍSICA, FUNCIONAL Y OPERATIVA DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA - CGR; A NIVEL   NACIONAL"
2018011000775;DESARROLLO PARA LA FORMACIÓN DE LOS FUNCIONARIOS DE LA CGR, DE OTROS ORGANISMOS DE CONTROL FISCAL Y DE LA CIUDADANÍA, EN INVESTIGACIÓN Y HERRAMIENTAS TÉCNICAS RELACIONADAS CON EL CONTROL FISCAL  NACIONAL
2018011000828;FORTALECIMIENTO INSTITUCIONAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA - PRÉSTAMO BID  NACIONAL
2021011000014;FORTALECIMIENTO DE LA VIGILANCIA Y EL CONTROL FISCAL DE LAS INICIATIVAS RELACIONADAS CON LA POLITICA DE REACTIVACION ECONOMICA NACIONAL
2019011000021;MEJORAMIENTO DE LAS CONDICIONES DE ACCESO, USO Y CONSULTA DE LA DOCUMENTACION E INFORMACION GENERADA POR LA CONTRALORIA GENERAL DE LA REPUBLICA DURANTE EL PERIODO DE 1.923 A 2000 NACIONAL
2020011000002;FORTALECIMIENTO DEL EJERCICIO DEL CONTROL FISCAL CON EFICIENCIA EN LA GESTIÓN DE DATOS DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA NACIONAL
;CONTRIBUCIÓN NACIONAL DE VALORIZACIÓN
;TASAS Y DERECHOS ADMINISTRATIVOS
;IMPUESTOS
;LAUDOS ARBITRALES
;CONCILIACIONES
;SENTENCIAS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;FONDO DE CAPACITACIÓN Y PUBLICACIONES CONTRALORÍA GENERAL DE LA REPÚBLICA - DECRETO 267 DE 2000 Y LEY 1807 DE 2016
;OLACEFS (LEY 46 DE 1981)
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;MULTAS, SANCIONES E INTERESES DE MORA
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;IMPUESTOS
;IMPUESTOS
;SENTENCIAS
2019011000308;PREVENCIÓN, ATENCIÓN Y PROMOCIÓN PARA LA GARANTÍA DE DERECHOS A LA POBLACIÓN GENERAL, LIDERES Y LIDERESAS SOCIALES Y PERSONAS DEFENSORAS DE DERECHOS HUMANOS Y DIH. NACIONAL
2017011000182;FORTALECIMIENTO DEL SISTEMA INTEGRADO DE GESTIÓN EN LA DEFENSORÍA DEL PUEBLO A NIVEL NACIONAL.  NACIONAL
2017011000181;FORTALECIMIENTO DEL CONOCIMIENTO Y EXIGIBILIDAD DE LOS DERECHOS DE LAS VÍCTIMAS DEL CONFLICTO, MEDIANTE EL ACOMPAÑAMIENTO, ASESORÍA Y SEGUIMIENTO A LA LEY 1448, DEC REGLAMENTARIOS, DECRETOS LEY 4633, 4634 Y 4635 DE 2011 Y LEY 1719 DE 2014  NACIONAL
2017011000184;FORTALECIMIENTO DE LA ATENCIÓN, PROMOCIÓN, DIVULGACIÓN, PROTECCIÓN Y DEFENSA DE DERECHOS HUMANOS A LA POBLACIÓN Y GRUPOS DE INTERÉS EN EL TERRITORIO NACIONAL  NACIONAL
2017011000195;ADECUACIÓN DE LAS CONDICIONES FÍSICAS APROPIADAS PARA EL FUNCIONAMIENTO DE LAS DEFENSORÍAS DEL PUEBLO A NIVEL REGIONAL    NACIONAL
2018011000596;FORTALECIMIENTO DE LA CAPACIDAD INSTITUCIONAL DE LA DEFENSORÍA DEL PUEBLO DE COLOMBIA - DPC  NACIONAL
2019011000051;FORTALECIMIENTO EN LA CAPACIDAD DE RESPUESTAS A LAS SOLICITUDES DE ARCHIVOS DE LAS ENTIDADES LIQUIDADAS A NIVEL   NACIONAL
2020011000011;FORTALECIMIENTO DE LA PLANEACIÓN Y GESTIÓN INSTITUCIONAL EN EL ARCHIVO GENERAL DE LA NACIÓN NACIONAL
2020011000011;FORTALECIMIENTO DE LA PLANEACIÓN Y GESTIÓN INSTITUCIONAL EN EL ARCHIVO GENERAL DE LA NACIÓN NACIONAL
2020011000011;FORTALECIMIENTO DE LA PLANEACIÓN Y GESTIÓN INSTITUCIONAL EN EL ARCHIVO GENERAL DE LA NACIÓN NACIONAL
2020011000034;MODERNIZACIÓN DIGITAL DE ARCHIVOS Y LA GESTIÓN DOCUMENTAL ELECTRÓNICA NACIONAL
2020011000034;MODERNIZACIÓN DIGITAL DE ARCHIVOS Y LA GESTIÓN DOCUMENTAL ELECTRÓNICA NACIONAL
2020011000039;FORTALECIMIENTO DE LA POLÍTICA ARCHIVISTICA EN LOS GRUPOS DE VALOR DEL SISTEMA NACIONAL DE ARCHIVOS NACIONAL
2020011000039;FORTALECIMIENTO DE LA POLÍTICA ARCHIVISTICA EN LOS GRUPOS DE VALOR DEL SISTEMA NACIONAL DE ARCHIVOS NACIONAL
2020011000040;FORTALECIMIENTO DE LA FUNCIÓN ARCHIVÍSTICA NACIONAL
2020011000040;FORTALECIMIENTO DE LA FUNCIÓN ARCHIVÍSTICA NACIONAL
2020011000040;FORTALECIMIENTO DE LA FUNCIÓN ARCHIVÍSTICA NACIONAL
2020011000041;FORTALECIMIENTO DEL PATRIMONIO DOCUMENTAL ARCHIVISTICO NACIONAL
2020011000041;FORTALECIMIENTO DEL PATRIMONIO DOCUMENTAL ARCHIVISTICO NACIONAL
2018011000939;NORMALIZACIÓN - CERTIFICACIÓN DE COMPETENCIAS LABORALES PARA SERVIDORES PÚBLICOS  NACIONAL
2018011000878;CAPACITACIÓN A ADOLESCENTES INFRACTORES DE LA LEY PENAL A NIVEL  NACIONAL
2018011000866;INVESTIGACIÓN PARA APOYAR LA MISIÓN DEL MINISTERIO PÚBLICO A NIVEL   NACIONAL
2017011000146;FORTALECIMIENTO DEL TALENTO HUMANO DEL MINISTERIO PÚBLICO A NIVEL  NACIONAL
2020011000119;MEJORAMIENTO INSTITUCIONAL PARA LA FORMULACIÓN, IMPLEMENTACIÓN Y SEGUIMIENTO DEL PLAN DECENAL DEL MINISTERIO PUBLICO NACIONAL
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;COMISIÓN DE BÚSQUEDA DE PERSONAS DESAPARECIDAS LEY 589 DE 2000
;FONDO ESPECIAL COMISIÓN NACIONAL DE BÚSQUEDA (ART. 18 LEY 971 DE 2005)
;FONDO PARA LA DEFENSA DE LOS DERECHOS E INTERESES COLECTIVOS -LEY 472 DE 1998.
;SENTENCIAS
;IMPUESTOS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;DEFENSORÍA PÚBLICA (LEY 24 DE 1992)
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;ADQUISICIONES DIFERENTES DE ACTIVOS
2020011000005;FORTALECIMIENTO DEL SISTEMA UNIFICADO DEL REPORTE Y CONSULTA DE LA INFORMACIÓN DISCIPLINARIA A NIVEL NACIONAL
2019011000307;RECONSTRUCCIÓN REFORZAMIENTO ESTRUCTURAL DE LA SEDE PRINCIPAL DE LA PROCURADURÍA GENERAL DE LA NACIÓN - BOGOTÁ
2019011000120;ADECUACIÓN Y DOTACIÓN DE LA INFRAESTRUCTURA FÍSICA ASOCIADA A LA IMPLEMENTACIÓN DE SALAS DE AUDIENCIA Y CONFERENCIA DE LA PROCURADURÍA GENERAL DE LA NACIÓN EN LAS PROCURADURÍAS REGIONALES Y PROVINCIALES DEL TERRITORIO   NACIONAL
2019011000091;MEJORAMIENTO DE LA GESTIÓN DOCUMENTAL Y DIGITALIZACIÓN DEL FONDO DOCUMENTAL DE  LA PROCURADURÍA GENERAL DE LA NACIÓN A NIVEL   NACIONAL
2020011000076;ADQUISICIÓN DE SEDES PARA LA PROCURADURÍA GENERAL DE LA NACIÓN, A NIVEL NACIONAL
2020011000075;CONSTRUCCION DE SEDES EN INMUEBLES DE PROPIEDAD DE LA PROCURADURIA GENERAL DE LA NACION A NIVEL   NACIONAL
2018011000064;MEJORAMIENTO DE LA GESTIÓN INSTITUCIONAL DE LA PROCURADURÍA GENERAL DE LA NACIÓN A NIVEL  NACIONAL
2018011000066;FORTALECIMIENTO DE LA PROCURADURÍA GENERAL DE LA NACIÓN PARA EL EJERCICIO DEL CONTROL PÚBLICO  NACIONAL
2018011000464;MANTENIMIENTO DE SEDES DE LA PROCURADURIA GENERAL DE LA NACIÓN -  NACIONAL
2018011000459;ACTUALIZACIÓN DE LA PLATAFORMA TECNOLÓGICA DE LA PROCURADURÍA GENERAL DE LA NACIÓN -    NACIONAL
;SENTENCIAS
;AUXILIOS FUNERARIOS
;MULTAS, SANCIONES E INTERESES DE MORA
;CONTRIBUCIÓN DE VALORIZACIÓN MUNICIPAL
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;TASAS Y DERECHOS ADMINISTRATIVOS
;IMPUESTOS
;CESANTÍAS
;CONCILIACIONES
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;FONDO DE PROTECCIÓN DE JUSTICIA. DECRETO 1890 DE 1999 Y DECRETO 200 DE 2003
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
2018011000655;FORTALECIMIENTO A LA SUPERVISIÓN INTEGRAL A LOS VIGILADOS A NIVEL  NACIONAL
2018011000653;MEJORAMIENTO DE LA GESTIÓN Y CAPACIDAD INSTITUCIONAL PARA LA SUPERVISIÓN INTEGRAL A LOS VIGILADOS A NIVEL  NACIONAL
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;TASAS Y DERECHOS ADMINISTRATIVOS
;IMPUESTOS
;CONCILIACIONES
;SENTENCIAS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;PROVISIÓN PARA GASTOS INSTITUCIONALES Y/O SECTORIALES CONTINGENTES- PREVIO CONCEPTO DGPPN
;FONDO DE CONTINGENCIAS DE LAS ENTIDADES ESTATALES
;ADQUISICIONES DIFERENTES DE ACTIVOS
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;SALARIO
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;IMPUESTOS
;SENTENCIAS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;PROVISIÓN PARA GASTOS INSTITUCIONALES Y/O SECTORIALES CONTINGENTES- PREVIO CONCEPTO DGPPN
;ADQUISICIONES DIFERENTES DE ACTIVOS
2018011000399;FORTALECIMIENTO INSTITUCIONAL DE LA AGENCIA NACIONAL DE SEGURIDAD VIAL – ANSV - 2019  NACIONAL
2018011000398;DESARROLLO DEL SISTEMA DE INFORMACION DEL OBSERVATORIO NACIONAL DE SEGURIDAD VIAL  NACIONAL
2018011000772;MEJORAMIENTO DE LOS COMPONENTES DE SEGURIDAD VIAL QUE CONSTITUYEN LA INFRAESTRUCTURA VIAL, VEHÍCULOS Y EL SERVICIO DE TRANSPORTE.  NACIONAL
2018011000818;FORTALECIMIENTO DE LA CAPACIDAD TÉCNICA, GESTIÓN E IMPLEMENTACIÓN DE LA POLÍTICA PÚBLICA DE SEGURIDAD VIAL  NACIONAL
2018011000807;APLICACIÓN DE MEDIDAS EN EL COMPORTAMIENTO HUMANO PARA LA MOVILIDAD SEGURA  NACIONAL
2020011000146;FORTALECIMIENTO INSTITUCIONAL DE LA CAPACIDAD TECNICA PARA LA PLANEACION INTEGRAL DEL DESARROLLO DE LA INFRAESTRUCTURA DE TRANSPORTE EN EL TERRITORIO NACIONAL  NACIONAL
2020011000145;FORTALECIMIENTO DE LA GESTION DE PLANEACION DE LA INFRAESTRUCTURA DE TRANSPORTE DE MANERA INTEGRAL   NACIONAL
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
